Year,Mount,Day,Hour,Total amount of precipitation,Vapor_Pressure,Relative_Humudity,Amount of cloudiness,Actual_Pressure,Temperature
2018,10,4,6,0,14,72,7,1016.7,17.3
2018,10,4,7,0,14,73,7,1017.4,17.2
2018,10,4,8,0,14,73,7,1017.9,17.2
2018,10,4,9,0,13.6,71,7,1018.5,17.1
2018,10,4,10,0,14.2,70,7,1018.8,18.5
2018,10,4,11,0,13.6,64,7,1018.6,18.6
2018,10,4,12,0,14.2,67,6,1018.5,18.7
2018,10,4,13,0,13.8,70,5,1018.4,18
2018,10,4,14,0,12.2,66,5,1018.4,17.5
2018,10,4,15,0,12.5,70,4,1018.7,16.5
2018,10,4,16,0,11.8,68,3,1019.2,15.7
2018,10,4,17,0,13,75,0,1019.7,15
2018,10,4,18,0,12.6,79,0,1020.1,14.5
2018,10,4,19,0,12.8,80,0,1020.7,14.2
2018,10,4,20,0,13.2,88,0,1021.1,13.8
2018,10,4,21,0,13.8,92,0,1021.2,13.7
2018,10,4,22,0,14.1,94,0,1021.3,13
2018,10,4,23,0,13.6,97,0,1021.6,12.8
2018,10,5,0,0,13.6,97,0,1021.6,12.8
2018,10,5,1,0,13.7,98,0,1021.4,12.9
2018,10,5,2,0,13.3,95,0,1021.2,13
2018,10,5,3,0,12.6,79,0,1021.5,14.2
2018,10,5,4,0,10.9,68,0,1021.6,14.7
2018,10,5,5,0,10.9,56,0,1021.7,18.2
2018,10,5,6,0,11.4,52,3,1022.2,19.7
2018,10,5,7,0,12.2,51,2,1022.3,20.4
2018,10,5,8,0,11.9,50,3,1022.3,19.7
2018,10,5,9,0,11.9,55,2,1022.1,20.6
2018,10,5,10,0,12.6,58,2,1021.9,19.9
2018,10,5,11,0,12.5,59,2,1021.5,19.4
2018,10,5,12,0,12.4,59,3,1021.2,18.6
2018,10,5,13,0,11,61,2,1021.2,17.9
2018,10,5,14,0,11.8,63,3,1021.2,17.7
2018,10,5,15,0,11.6,61,3,1021.3,17.2
2018,10,5,16,0,11.5,62,2,1021.1,16.7
2018,10,5,17,0,11.6,62,2,1021.2,16.5
2018,10,5,18,0,11.1,64,2,1021.3,16.4
2018,10,5,19,0,11.1,61,2,1021.2,16.4
2018,10,5,20,0,11.6,61,2,1021.2,16.3
2018,10,5,21,0,11.8,64,2,1020.6,16.3
2018,10,5,22,0,12.5,69,2,1020.2,16.4
2018,10,5,23,0,12.7,70,2,1020.1,16.5
2018,10,6,0,0,12.4,67,2,1019.7,16.2
2018,10,6,1,0,12.4,68,2,1019.4,16.2
2018,10,6,2,0,12.5,69,2,1019.3,15.9
2018,10,6,3,0,13.3,71,2,1019,16.3
2018,10,6,4,0,12.7,70,3,1018.8,16.7
2018,10,6,5,0,13.6,70,4,1018.8,17.9
2018,10,6,6,0,14.7,66,7,1018.9,19.5
2018,10,6,7,0,14.7,67,5,1018.9,19.9
2018,10,6,8,0,14.9,66,3,1018.8,19.9
2018,10,6,9,0,15.1,72,7,1018.6,18.9
2018,10,6,10,0,15.8,73,7,1018,19
2018,10,6,11,0,15.3,72,7,1017.2,18.6
2018,10,6,12,0,16.5,74,7,1016.6,19
2018,10,6,13,0,15.3,72,3,1016.1,18.1
2018,10,6,14,0,15.5,73,4,1015.4,18
2018,10,6,15,0,14.3,75,6,1015.1,17.8
2018,10,6,16,0,14.3,76,4,1014.6,17.4
2018,10,6,17,0,15.1,79,2,1014.3,17.2
2018,10,6,18,0,15.3,79,2,1014.2,17
2018,10,6,19,0,15.9,82,2,1014,17.2
2018,10,6,20,0,15.1,78,2,1013.7,17.2
2018,10,6,21,0,15.1,78,2,1013,17.4
2018,10,6,22,0,15.5,80,2,1012.6,17.1
2018,10,6,23,0,15.7,81,2,1012.3,17.2
2018,10,7,0,0,15.7,80,6,1011.8,17.3
2018,10,7,1,0,15.7,81,6,1011.1,17.1
2018,10,7,2,0,15.5,80,6,1010.7,17.4
2018,10,7,3,0,15.5,79,6,1010.4,17.3
2018,10,7,4,0,15.5,80,6,1010.2,17.2
2018,10,7,5,0,16.7,76,7,1010.3,19
2018,10,7,6,0,16.8,74,2,1010.4,19.8
2018,10,7,7,0,16.9,69,3,1010.5,21.8
2018,10,7,8,0,17.1,72,3,1010.3,20.9
2018,10,7,9,0,17.4,72,3,1010.2,21.3
2018,10,7,10,0,17.1,72,3,1009.8,20.7
2018,10,7,11,0,17.1,76,4,1009.2,20
2018,10,7,12,0,17.6,80,4,1008.9,19.1
2018,10,7,13,0,16.7,82,4,1008.8,18.9
2018,10,7,14,0,16.5,80,4,1008.7,18.4
2018,10,7,15,0,15.5,80,3,1008.6,17.8
2018,10,7,16,0,15.5,79,3,1008.8,17.6
2018,10,7,17,0,15.1,78,4,1009,17.5
2018,10,7,18,0,15.5,80,4,1009,17.3
2018,10,7,19,0,16.1,83,3,1008.9,17.1
2018,10,7,20,0,15.5,85,3,1009.1,16.3
2018,10,7,21,0,14.8,86,3,1009.1,15.8
2018,10,7,22,0,15.5,91,3,1009.1,15.2
2018,10,7,23,0,15.3,96,3,1008.9,14.6
2018,10,8,0,0,15.5,96,3,1008.7,14.2
2018,10,8,1,0,14.8,99,3,1008.6,13.9
2018,10,8,2,0,14.7,98,3,1008.7,13.7
2018,10,8,3,0,14.8,99,3,1008.5,13.6
2018,10,8,4,0,14.7,98,3,1008.7,13.7
2018,10,8,5,0,14.7,98,4,1009,14
2018,10,8,6,0,15.3,88,3,1009.4,15.7
2018,10,8,7,0,18.5,73,3,1009.6,22.2
2018,10,8,8,0,18.3,65,4,1009.8,23.6
2018,10,8,9,0,18.4,56,4,1010,24.3
2018,10,8,10,0,16.7,69,5,1009.9,21.4
2018,10,8,11,0,17.4,70,3,1009.8,21.7
2018,10,8,12,0,16.8,72,3,1009.8,20.3
2018,10,8,13,0,17.1,78,3,1009.9,19.5
2018,10,8,14,0,16.9,81,3,1009.9,18.8
2018,10,8,15,0,17.1,83,3,1010,18.2
2018,10,8,16,0,17.1,87,2,1010.1,17.1
2018,10,8,17,0,15.8,88,2,1010.4,16.8
2018,10,8,18,0,15.8,88,1,1010.5,16.7
2018,10,8,19,0,16.2,89,1,1010.8,16.3
2018,10,8,20,0,16,88,1,1011,16.5
2018,10,8,21,0,16.2,89,1,1011.1,16.5
2018,10,8,22,0,15.6,86,1,1011.1,16.7
2018,10,8,23,0,16,88,1,1011.1,16.7
2018,10,9,0,0,18.2,88,5,1010.9,18.1
2018,10,9,1,0,17.5,85,5,1010.9,18.3
2018,10,9,2,0,17.1,83,5,1011.1,18.2
2018,10,9,3,0,17.1,82,5,1011.2,18
2018,10,9,4,0,16.1,83,5,1011.3,17.8
2018,10,9,5,0,15.5,80,6,1011.7,17.7
2018,10,9,6,0,16.3,80,7,1012.3,18.1
2018,10,9,7,0,16.1,78,7,1012.6,18.5
2018,10,9,8,0,17.1,76,7,1012.9,19.1
2018,10,9,9,0,16,75,7,1013.1,18.9
2018,10,9,10,0,15.3,75,7,1013.2,18.8
2018,10,9,11,0,15.5,76,7,1013.1,18.3
2018,10,9,12,0,15.1,75,7,1013.1,18.3
2018,10,9,13,0,15.5,74,7,1012.9,18.2
2018,10,9,14,0,14.5,76,6,1012.8,17.8
2018,10,9,15,0,15.1,78,7,1012.7,17.5
2018,10,9,16,0,15.9,81,7,1013,17.4
2018,10,9,17,0,15.7,84,7,1013.3,17.8
2018,10,9,18,0,15.5,81,3,1013.6,17.8
2018,10,9,19,0,14.9,77,2,1013.6,17.6
2018,10,9,20,0,14,72,2,1013.6,17.7
2018,10,9,21,0,14.5,72,2,1013.7,17.4
2018,10,9,22,0,14.9,77,2,1013.6,17
2018,10,9,23,0,13.8,76,2,1013.6,16.7
2018,10,10,0,0,14,79,2,1013.3,16.5
2018,10,10,1,0,14.4,79,2,1013.1,16.5
2018,10,10,2,0,14.2,78,2,1013.2,16.7
2018,10,10,3,0,14.4,78,2,1013.5,16.5
2018,10,10,4,0,14.5,80,2,1013.4,16.3
2018,10,10,5,0,15.1,78,2,1013.9,17.3
2018,10,10,6,0,16.4,74,4,1014.3,20.9
2018,10,10,7,0,16.8,70,3,1014.4,19.6
2018,10,10,8,0.8,16.8,70,3,1014.6,20.5
2018,10,10,9,0.1,16.8,72,3,1014.7,20.5
2018,10,10,10,0,16.8,71,4,1014.6,20.9
2018,10,10,11,0,17.8,75,4,1014.1,19.9
2018,10,10,12,0,17.4,78,4,1013.8,19.2
2018,10,10,13,0,15.9,78,3,1013.9,18.8
2018,10,10,14,0,16.7,80,4,1013.5,18.8
2018,10,10,15,0,18.6,90,7,1013.4,17
2018,10,10,16,0,18.6,97,7,1013.8,17.1
2018,10,10,17,0,17.6,90,6,1014.2,17.7
2018,10,10,18,0,17.2,90,6,1014.3,17.6
2018,10,10,19,0,17.1,88,6,1014.5,17.8
2018,10,10,20,0,16.7,86,6,1014.5,17.7
2018,10,10,21,0,17.2,89,6,1014.3,17.3
2018,10,10,22,0,17.2,89,6,1014.1,17.2
2018,10,10,23,3.2,17.1,88,6,1014,17.5
2018,10,11,0,0,17.1,88,4,1013.8,17.3
2018,10,11,1,3,17.4,90,4,1013.3,17.3
2018,10,11,2,0,17.6,91,4,1013.3,17.1
2018,10,11,3,0,18,92,4,1013.3,17.3
2018,10,11,4,0,17.6,91,4,1013.1,17.7
2018,10,11,5,0,17.8,92,4,1013.1,17.8
2018,10,11,6,0.9,17.8,98,7,1013.7,16.7
2018,10,11,7,1.5,19,99,7,1013.7,17.2
2018,10,11,8,0,19.2,99,6,1013.7,17.7
2018,10,11,9,0,20,97,6,1013.8,18.5
2018,10,11,10,0,18.8,91,6,1013.6,18.5
2018,10,11,11,0,18,90,7,1013.6,17.3
2018,10,11,12,0,18.2,96,7,1013.1,17.6
2018,10,11,13,0,19,97,7,1012.7,17.1
2018,10,11,14,0,18,99,7,1012.5,16.8
2018,10,11,15,0,17.8,98,7,1012.6,16.4
2018,10,11,16,0,16.7,99,7,1012.4,15.6
2018,10,11,17,0,16.5,96,5,1012.3,15
2018,10,11,18,0,16.2,96,4,1012.6,15.2
2018,10,11,19,0,15.5,97,4,1012.9,14.8
2018,10,11,20,0,15.7,98,4,1013.2,14.5
2018,10,11,21,0,15.7,98,4,1012.9,14.7
2018,10,11,22,0,15.7,98,4,1012.9,14.7
2018,10,11,23,0,15.8,99,4,1013,14.9
2018,10,12,0,0,16,100,7,1012.8,14.8
2018,10,12,1,0,15.8,99,7,1012.8,14.6
2018,10,12,2,0,16,100,7,1012.8,14.7
2018,10,12,3,0,17.1,100,7,1013.1,15.3
2018,10,12,4,0,17.1,100,7,1013.3,15.3
2018,10,12,5,0,17.1,100,7,1013.7,15.9
2018,10,12,6,0,19.6,96,7,1014.2,19
2018,10,12,7,0,20.6,83,6,1014.5,21.8
2018,10,12,8,0.1,20.4,91,7,1014.8,19.2
2018,10,12,9,0,20,93,7,1015.1,19.6
2018,10,12,10,0,19.6,90,7,1015,19.4
2018,10,12,11,0,19.8,88,7,1014.9,19.6
2018,10,12,12,0,19.8,88,6,1014.6,19.7
2018,10,12,13,0,19.8,90,7,1014.2,19.4
2018,10,12,14,0,19.4,93,7,1014.1,18.7
2018,10,12,15,0,20,97,7,1014.1,18.4
2018,10,12,16,0,19.4,95,7,1014.5,18.6
2018,10,12,17,0,18.8,90,7,1014.9,18.6
2018,10,12,18,0,18.4,89,7,1014.9,18.4
2018,10,12,19,0,18.2,88,7,1015.4,18.4
2018,10,12,20,0,17.8,86,7,1015.5,18.2
2018,10,12,21,0,18,87,7,1015.1,18.2
2018,10,12,22,0,18,87,7,1014.8,18.3
2018,10,12,23,0,18.4,89,7,1014.7,18.4
2018,10,13,0,0,18.6,90,7,1014.6,18.3
2018,10,13,1,0,17.8,86,7,1014.3,18
2018,10,13,2,0,18,87,7,1014.3,18.1
2018,10,13,3,0,17.1,88,7,1014.4,17.9
2018,10,13,4,0,17.8,86,7,1014.4,18.2
2018,10,13,5,0,18.2,88,7,1014.6,18.2
2018,10,13,6,0,17.4,90,7,1014.9,17.9
2018,10,13,7,0,17.8,87,6,1014.8,18.7
2018,10,13,8,0,18,88,7,1015,18.4
2018,10,13,9,0,18,86,7,1015.3,18.3
2018,10,13,10,0,18,86,7,1015.3,18.3
2018,10,13,11,0,17.3,85,7,1015.4,18
2018,10,13,12,0,17.5,84,7,1015.3,17.9
2018,10,13,13,0,16.9,82,7,1014.7,18.2
2018,10,13,14,0,17.1,84,5,1014.5,17.9
2018,10,13,15,0,16.5,84,5,1014.5,17.5
2018,10,13,16,0,16.5,86,5,1014.6,17.5
2018,10,13,17,0,16.9,86,5,1015,17.6
2018,10,13,18,0,16.5,86,6,1015.2,17.6
2018,10,13,19,0,16.1,83,6,1015.3,17.4
2018,10,13,20,0.4,16.7,86,6,1015.4,17.4
2018,10,13,21,0.2,17.1,88,6,1015.2,17.5
2018,10,13,22,0,17.1,88,6,1015,17.6
2018,10,13,23,0,17.4,90,6,1014.5,17.5
2018,10,14,0,0,17.6,91,7,1014.5,17.3
2018,10,14,1,0,18,93,7,1014.5,17.3
2018,10,14,2,0,18.4,95,7,1014.4,17.4
2018,10,14,3,0,19,98,7,1014.1,17.3
2018,10,14,4,0,19.2,99,7,1014,17.4
2018,10,14,5,0,19,98,7,1014.1,17.8
2018,10,14,6,0,20,97,7,1014.4,18.1
2018,10,14,7,0,20,96,7,1014.4,18
2018,10,14,8,0,19.4,95,7,1014.7,18.6
2018,10,14,9,0,19.2,93,7,1014.8,18.7
2018,10,14,10,0,19,92,7,1014.6,18.8
2018,10,14,11,0,19.8,91,7,1014.2,19.3
2018,10,14,12,0,19,91,7,1014.1,18.8
2018,10,14,13,0,18.8,91,7,1014.1,18.5
2018,10,14,14,0,18.4,90,7,1013.9,18.2
2018,10,14,15,0,17.2,89,7,1014.2,17.9
2018,10,14,16,0,16.7,87,6,1014.3,17.8
2018,10,14,17,0,16.7,86,3,1014.2,17.2
2018,10,14,18,0.2,16.3,84,5,1014.4,17.2
2018,10,14,19,0,16.3,84,5,1014.7,17.2
2018,10,14,20,0,16.3,84,5,1014.7,17.4
2018,10,14,21,0,16.7,86,5,1014.4,17.2
2018,10,14,22,0,17.2,89,5,1014.3,17.6
2018,10,14,23,0.2,17.4,90,7,1014.2,17.7
2018,10,15,0,0,17.6,91,7,1014,17.4
2018,10,15,1,0,18.4,95,7,1013.5,17.1
2018,10,15,2,0,17.6,91,7,1013.3,17.5
2018,10,15,3,0,17.6,91,7,1013.3,17.6
2018,10,15,4,0,17.2,89,7,1013,17.8
2018,10,15,5,0,17.2,89,7,1013.1,17.8
2018,10,15,6,0,18.4,95,7,1013.6,17.6
2018,10,15,7,0,18.2,94,7,1013.8,18
2018,10,15,8,0,18.4,90,7,1013.9,18.3
2018,10,15,9,0,18.8,92,7,1014.1,18
2018,10,15,10,0,19.8,88,7,1014,19
2018,10,15,11,0,19.2,91,7,1013.5,18.4
2018,10,15,12,0,19,92,7,1013,18.5
2018,10,15,13,0,19,91,7,1012.9,18.7
2018,10,15,14,0,19.2,92,7,1012.9,18.6
2018,10,15,15,0,18.8,90,7,1012.9,18.4
2018,10,15,16,0,18.6,91,7,1013.3,18.2
2018,10,15,17,0,17.4,90,5,1013.5,17.8
2018,10,15,18,0,17.2,89,6,1013.7,17.9
2018,10,15,19,0,17.1,88,5,1013.8,17.8
2018,10,15,20,0,17.1,88,5,1013.8,17.4
2018,10,15,21,0,17.4,90,5,1013.6,17.2
2018,10,15,22,0,16.7,92,5,1013.6,16.6
2018,10,15,23,0,16.7,92,5,1013.7,16.4
2018,10,16,0,0,16,93,5,1013.5,15.9
2018,10,16,1,0,16.2,95,5,1013.5,15.7
2018,10,16,2,0,17.3,95,5,1013.7,16.1
2018,10,16,3,0,17.3,95,5,1013.8,16.4
2018,10,16,4,0,16.9,93,5,1013.8,16
2018,10,16,5,0,16.5,91,5,1014,17.2
2018,10,16,6,0,18.7,78,2,1014.4,21.1
2018,10,16,7,0,18.8,75,3,1014.3,22.1
2018,10,16,8,0,17.9,71,4,1014.3,21.7
2018,10,16,9,0,17.9,73,4,1014.3,22
2018,10,16,10,0,18.2,79,4,1013.9,20.7
2018,10,16,11,0,18.7,86,5,1013.7,19.8
2018,10,16,12,0,18.9,88,5,1013.5,19
2018,10,16,13,0,18.5,84,5,1013.5,19.2
2018,10,16,14,0,18,87,6,1013.2,18.8
2018,10,16,15,0,18.6,90,5,1013.3,18.1
2018,10,16,16,0,19,91,5,1013.5,18.1
2018,10,16,17,0.4,19,92,7,1013.7,18.2
2018,10,16,18,0,19.2,92,7,1013.5,18.4
2018,10,16,19,0,19.4,94,7,1013.3,18.5
2018,10,16,20,0,19.2,93,7,1013.5,18.3
2018,10,16,21,0,19,93,7,1013.1,18.4
2018,10,16,22,0,19.2,93,7,1013.1,18.3
2018,10,16,23,0,19.8,96,7,1013.4,17.9
2018,10,17,0,0,19.2,99,5,1012.3,17.7
2018,10,17,1,0,19.2,99,5,1011.5,17.6
2018,10,17,2,0,19,98,5,1011.6,17
2018,10,17,3,0,18.4,95,5,1012,17.5
2018,10,17,4,0,18,93,5,1011.8,17.7
2018,10,17,5,0,17.8,92,7,1011.8,17.8
2018,10,17,6,0,17.8,92,7,1012.1,17.8
2018,10,17,7,0,18.2,89,7,1012.2,18.5
2018,10,17,8,0,18,87,7,1012.1,18.5
2018,10,17,9,0,19.1,87,7,1012,19.1
2018,10,17,10,0,17.8,86,7,1011.7,18.8
2018,10,17,11,0,18.7,85,7,1011.2,19.1
2018,10,17,12,0.1,18.9,86,7,1010.8,19.2
2018,10,17,13,0,18.6,89,7,1010.7,18.4
2018,10,17,14,0,18.8,90,7,1010.6,18.3
2018,10,17,15,0.1,18.8,91,7,1010.9,18.1
2018,10,17,16,0,18.8,91,7,1010.9,18.2
2018,10,17,17,0,19,93,7,1011,18.3
2018,10,17,18,0,19.2,93,7,1010.4,18.2
2018,10,17,19,0,18.8,97,7,1010.5,17.8
2018,10,17,20,0,19.6,95,7,1011.1,18.1
2018,10,17,21,0.1,19.8,96,7,1010.4,18.1
2018,10,17,22,0.7,18.8,97,7,1010.3,17.6
2018,10,17,23,0.5,18.8,97,7,1010.2,17.9
2018,10,18,0,0,18.6,96,6,1009.9,17.8
2018,10,18,1,0,18.4,95,6,1009.7,17.8
2018,10,18,2,0,18.4,95,6,1009.9,17.8
2018,10,18,3,0,18.4,95,6,1010,17.9
2018,10,18,4,0,18.8,97,6,1009.8,17.7
2018,10,18,5,0,19.2,99,7,1009.7,17.5
2018,10,18,6,0,19.4,99,7,1010.3,17.3
2018,10,18,7,0,19.4,99,7,1010.8,17.7
2018,10,18,8,0,20.4,99,7,1010.7,18.1
2018,10,18,9,0,20.7,96,7,1010.2,19.4
2018,10,18,10,0,19.6,81,5,1009.6,22.7
2018,10,18,11,0,18.7,82,5,1009.4,23.1
2018,10,18,12,0,18.7,81,5,1009.2,20.7
2018,10,18,13,0,18.7,83,6,1009.2,19.3
2018,10,18,14,0,18.2,87,6,1009.2,18.6
2018,10,18,15,0,18.6,89,7,1009.2,18
2018,10,18,16,0,17.4,90,7,1009.7,17.8
2018,10,18,17,0,17.6,92,6,1009.6,17.7
2018,10,18,18,0,17.6,91,6,1009.9,17.9
2018,10,18,19,0,17.6,91,6,1009.9,17.8
2018,10,18,20,0,17.8,92,6,1010.2,17.6
2018,10,18,21,0,18,93,6,1010.1,17.6
2018,10,18,22,0,17.6,97,6,1009.7,16.4
2018,10,18,23,0,17.3,95,6,1009.9,16.9
2018,10,19,0,0,17.5,96,6,1009.8,16.7
2018,10,19,1,0,17.8,98,6,1009.5,16.7
2018,10,19,2,0,18.8,97,6,1009.5,17.1
2018,10,19,3,0,18.6,97,6,1009.4,17.1
2018,10,19,4,0,18.6,96,6,1009.3,17.1
2018,10,19,5,0,18.4,95,6,1009.7,17.3
2018,10,19,6,0,19,93,7,1010.1,18
2018,10,19,7,0,18.6,91,7,1010.2,18.8
2018,10,19,8,0,18.9,86,7,1010.1,19.5
2018,10,19,9,0,18,84,7,1010.3,19.8
2018,10,19,10,0,18.7,79,7,1010,20.5
2018,10,19,11,0,18.2,74,7,1009.4,21.8
2018,10,19,12,0,17.8,74,6,1009.1,20.8
2018,10,19,13,0,17.6,79,6,1009.1,19.9
2018,10,19,14,0,17.1,82,7,1009.4,18.7
2018,10,19,15,0,17.1,87,7,1009.1,17.8
2018,10,19,16,0,17.2,89,6,1009.6,17.4
2018,10,19,17,0,17.2,89,6,1010.1,17.5
2018,10,19,18,0,16.5,91,6,1010.1,16.9
2018,10,19,19,0,18,93,5,1010.2,16.9
2018,10,19,20,0,18.2,94,5,1010.3,16.9
2018,10,19,21,0,17.3,95,5,1010,16.6
2018,10,19,22,0,17.1,94,5,1009.9,16.8
2018,10,19,23,0,17.1,94,5,1009.9,16.6
2018,10,20,0,0,17.3,95,7,1009.9,16.7
2018,10,20,1,0,17.1,94,7,1009.7,16.9
2018,10,20,2,0,17.1,94,7,1009.7,16.8
2018,10,20,3,0,17.3,95,7,1010,16.8
2018,10,20,4,0,17.1,94,7,1010,16.9
2018,10,20,5,0,17.1,94,6,1010.2,16.9
2018,10,20,6,0,17.6,90,7,1010.7,17.8
2018,10,20,7,0,18.6,89,7,1010.9,18.5
2018,10,20,8,0,18.9,87,7,1010.9,19.3
2018,10,20,9,0,18.2,73,7,1010.9,22.7
2018,10,20,10,0,19.1,73,7,1010.5,23.4
2018,10,20,11,0,17.5,67,7,1010.2,24.2
2018,10,20,12,0,17.3,73,7,1010,20.8
2018,10,20,13,0.1,16.9,75,7,1010,19.7
2018,10,20,14,0,16.7,85,6,1009.8,18
2018,10,20,15,0,17.2,88,7,1009.5,17.3
2018,10,20,16,0,17.2,91,7,1010,17
2018,10,20,17,0,17.6,90,7,1010.2,17.1
2018,10,20,18,0,17.1,88,6,1010,17.3
2018,10,20,19,0,16.2,89,7,1010,16.7
2018,10,20,20,0,16.5,91,7,1010,16.4
2018,10,20,21,0,16.2,90,7,1009.8,16.2
2018,10,20,22,0,15.3,84,7,1009.6,16.1
2018,10,20,23,0,14.2,83,7,1009.3,15.9
2018,10,21,0,0,15.1,83,7,1009.2,16.1
2018,10,21,1,0,15.3,84,7,1008.8,16.1
2018,10,21,2,0,15.3,84,7,1008.9,16.1
2018,10,21,3,0,15.3,83,7,1009,16.3
2018,10,21,4,0,14.9,82,7,1009.2,16.1
2018,10,21,5,0,14.2,83,7,1009.3,15.9
2018,10,21,6,0,15.6,83,5,1009.7,16.4
2018,10,21,7,0,15.3,78,6,1009.8,18.3
2018,10,21,8,0,15.4,56,6,1009.9,20.6
2018,10,21,9,0,16.4,66,6,1010,20.3
2018,10,21,10,0,16.6,75,6,1009.8,20.9
2018,10,21,11,0,16.7,66,7,1009.7,22.5
2018,10,21,12,0,16,71,6,1009.8,19.4
2018,10,21,13,0,15.9,76,6,1009.9,18.8
2018,10,21,14,0,16.3,82,6,1009.9,17.1
2018,10,21,15,0,15.8,88,5,1010.3,16.5
2018,10,21,16,0,15.3,90,5,1010.7,15.5
2018,10,21,17,0,15.5,91,6,1011.1,15.5
2018,10,21,18,0,15.2,89,3,1011.1,15.4
2018,10,21,19,0,16.4,90,5,1011.4,16
2018,10,21,20,0,15.3,90,5,1011.7,15.8
2018,10,21,21,0,15.5,91,5,1011.9,15.6
2018,10,21,22,0,14.9,93,5,1011.8,14.7
2018,10,21,23,0,15.2,89,5,1012,15.9
2018,10,22,0,0,15.2,86,5,1011.9,15.3
2018,10,22,1,0,15.2,95,5,1011.6,14.8
2018,10,22,2,0,15.5,91,5,1011.7,15.8
2018,10,22,3,0,15.5,86,5,1011.7,16.4
2018,10,22,4,0,15.5,85,5,1011.8,16.5
2018,10,22,5,0,15.1,83,5,1012.2,16.5
2018,10,22,6,0,15.9,83,5,1012.7,17.7
2018,10,22,7,0,15.7,70,4,1012.8,20.6
2018,10,22,8,0,15.9,63,4,1012.8,22.3
2018,10,22,9,0,15.2,67,5,1012.9,19.7
2018,10,22,10,0,16.4,72,6,1012.5,20.8
2018,10,22,11,0,16.8,76,7,1012,20.4
2018,10,22,12,0,16.3,74,6,1011.6,19.1
2018,10,22,13,0,16.3,79,5,1011.6,18.3
2018,10,22,14,0,16.1,81,5,1011.7,17.3
2018,10,22,15,0,15.8,86,3,1011.6,16.2
2018,10,22,16,0,16,88,3,1011.6,16.1
2018,10,22,17,0,15.8,85,3,1011.7,16.6
2018,10,22,18,0,15.6,86,3,1011.8,16.3
2018,10,22,19,0,15.8,87,3,1012,16
2018,10,22,20,0,16,88,3,1012,16
2018,10,22,21,0,16.2,89,3,1011.8,16.2
2018,10,22,22,0,15.6,86,3,1011.7,16.8
2018,10,22,23,0,15.5,85,3,1011.3,16.9
2018,10,23,0,0,16.5,83,3,1011.3,17
2018,10,23,1,0,15.1,83,3,1011.1,16.9
2018,10,23,2,0,15.3,84,3,1011.1,16.8
2018,10,23,3,0,14.9,82,3,1011.1,16.6
2018,10,23,4,0,14.9,82,3,1010.9,16.4
2018,10,23,5,0,14.7,81,6,1011,16.6
2018,10,23,6,0,15.5,80,7,1011.5,17.2
2018,10,23,7,0,15.1,75,7,1011.6,18.9
2018,10,23,8,0,15.7,74,7,1011.7,17.8
2018,10,23,9,0,15.7,77,7,1011.5,18.2
2018,10,23,10,0,15.3,75,7,1010.9,18.5
2018,10,23,11,0,15.8,73,7,1010.3,19.2
2018,10,23,12,0,15.9,77,7,1009.4,18.1
2018,10,23,13,0,15.5,81,7,1009.2,17.7
2018,10,23,14,0,15.7,81,7,1008.5,17.4
2018,10,23,15,0,16.3,83,7,1008,17
2018,10,23,16,0,15.3,84,7,1008,16.9
2018,10,23,17,0,15.3,85,7,1007.9,16.7
2018,10,23,18,0,15.3,83,7,1007.5,16.5
2018,10,23,19,0,15.6,86,6,1007,16.2
2018,10,23,20,0,16,88,6,1006.6,16.1
2018,10,23,21,0,15.8,88,6,1006.1,16
2018,10,23,22,0,15.5,91,6,1005.1,15.4
2018,10,23,23,0,15.5,91,6,1004.3,15.3
2018,10,24,0,0,14.9,93,6,1003.3,14.6
2018,10,24,1,0,14.4,96,6,1002.4,13.9
2018,10,24,2,0,14.7,92,4,1002.3,14.8
2018,10,24,3,0,14.4,96,4,1001.8,13.9
2018,10,24,4,0,14.5,97,4,1001.3,13.3
2018,10,24,5,0,14.4,96,4,1000.8,13.4
2018,10,24,6,0,14.4,91,0,1000.7,15.2
2018,10,24,7,0,16.1,71,0,1000.3,20.9
2018,10,24,8,0,15.9,69,3,999.4,19.8
2018,10,24,9,0,14,64,3,998.2,23
2018,10,24,10,0,14,53,3,997.1,22.1
2018,10,24,11,0,14.4,48,3,996.2,21.5
2018,10,24,12,0,14.7,68,4,995.7,18.9
2018,10,24,13,0,14.2,68,7,995.3,18.6
2018,10,24,14,0,13.8,71,7,994.3,17.6
2018,10,24,15,0,14.5,75,6,994,16.9
2018,10,24,16,0.7,14.2,78,6,993.4,16.5
2018,10,24,17,0,14.1,76,7,993.5,17.3
2018,10,24,18,0,10.7,60,7,993.9,17
2018,10,24,19,0.6,9.6,53,6,993.9,16.3
2018,10,24,20,4.6,9.2,54,6,994.2,15.9
2018,10,24,21,0.5,9.2,54,6,994.2,15.3
2018,10,24,22,0.2,10.6,71,6,994.3,13.5
2018,10,24,23,0,11.7,89,6,994.7,11.2
2018,10,25,0,2.3,10.5,81,6,995.5,11.1
2018,10,25,1,0.1,10,76,6,997.1,11
2018,10,25,2,0,8.9,89,6,998.4,7.4
2018,10,25,3,0,9.8,97,6,999.7,7.1
2018,10,25,4,0,9.2,98,7,1000.1,7
2018,10,25,5,0,9.2,98,7,1001.1,7
2018,10,25,6,0,9.3,95,6,1001.9,7.8
2018,10,25,7,0,9.8,97,6,1002.8,8.4
